system,n_gt,n_hyp,n_matched,label_recall,label_precision,start_mae_ms,end_mae_ms,boundary_mae_ms,dur_mae_ms,mean_iou,tbe_20ms,tbe_50ms,singer,canonical_stem
MFA,22,20,22,1.0,1.1,28.63636363636364,23.181818181818212,25.90909090909093,45.45454545454546,0.6180443924762103,0.5,0.13636363636363635,EN-Alto-1,en-alto-1_breathy_all_is_found_paired_speech_group_0000
MFA,41,41,41,1.0,1.0,24.048780487804887,11.8780487804878,17.963414634146343,30.756097560975665,0.7210222468995384,0.3170731707317073,0.0975609756097561,EN-Alto-1,en-alto-1_breathy_all_is_found_paired_speech_group_0001
MFA,20,19,14,0.7,0.7368421052631579,11.428571428571429,20.928571428571413,16.17857142857142,20.785714285714285,0.7624149562717497,0.42857142857142855,0.0,EN-Alto-1,en-alto-1_breathy_all_is_found_paired_speech_group_0002
MFA,18,16,17,0.9444444444444444,1.0625,50.588235294117666,23.529411764705888,37.058823529411775,61.17647058823533,0.5658228364110717,0.6470588235294118,0.17647058823529413,EN-Alto-1,en-alto-1_breathy_all_is_found_paired_speech_group_0003
MFA,40,37,37,0.925,1.0,22.99999999999999,21.702702702702698,22.351351351351347,34.3783783783784,0.48076708540907426,0.40540540540540543,0.08108108108108109,EN-Alto-1,en-alto-1_breathy_all_is_found_paired_speech_group_0004
MFA,22,23,16,0.7272727272727273,0.6956521739130435,44.75000000000006,50.0625,47.40625000000003,73.43750000000009,0.5091023644829359,0.5625,0.25,EN-Alto-1,en-alto-1_breathy_all_is_found_paired_speech_group_0005
MFA,21,20,19,0.9047619047619048,0.95,19.36842105263169,27.263157894736832,23.315789473684262,39.8947368421055,0.6293857671380134,0.3684210526315789,0.21052631578947367,EN-Alto-1,en-alto-1_breathy_all_is_found_paired_speech_group_0006
MFA,21,19,16,0.7619047619047619,0.8421052631578947,18.00000000000001,57.749999999999986,37.87499999999999,66.25000000000001,0.5461719002358161,0.4375,0.3125,EN-Alto-1,en-alto-1_breathy_all_is_found_paired_speech_group_0007
MFA,31,32,20,0.6451612903225806,0.625,39.999999999999986,42.10000000000004,41.05000000000002,51.499999999999986,0.4504553670014192,0.45,0.3,EN-Alto-1,en-alto-1_breathy_all_is_found_paired_speech_group_0008
MFA,13,12,10,0.7692307692307693,0.8333333333333334,84.00000000000001,25.99999999999999,55.000000000000014,102.0,0.4795822529530394,0.5,0.2,EN-Alto-1,en-alto-1_breathy_all_is_found_paired_speech_group_0009
MFA,22,20,22,1.0,1.1,25.0,30.00000000000001,27.500000000000004,44.0909090909091,0.6127808157683524,0.45454545454545453,0.18181818181818182,EN-Alto-1,en-alto-1_breathy_all_is_found_paired_speech_group_0010
MFA,19,20,19,1.0,0.95,23.1578947368421,15.263157894736816,19.21052631578946,31.052631578947352,0.7477028310436329,0.3157894736842105,0.10526315789473684,EN-Alto-1,en-alto-1_breathy_all_is_found_paired_speech_group_0011
MFA,33,27,33,1.0,1.2222222222222223,35.15151515151515,42.121212121212125,38.63636363636364,66.36363636363639,0.5976849612156957,0.6060606060606061,0.21212121212121213,EN-Alto-1,en-alto-1_breathy_all_is_found_paired_speech_group_0012
MFA,11,11,11,1.0,1.0,17.27272727272725,32.72727272727274,24.999999999999996,40.90909090909093,0.667074592074592,0.5454545454545454,0.09090909090909091,EN-Alto-1,en-alto-1_breathy_all_is_found_paired_speech_group_0013
MFA,54,53,53,0.9814814814814815,1.0,39.7358490566037,38.56603773584901,39.150943396226346,70.56603773584906,0.637251547795947,0.4528301886792453,0.1509433962264151,EN-Alto-1,en-alto-1_breathy_innocence_breathy_group_0000
MFA,60,64,59,0.9833333333333333,0.921875,25.135593220339004,29.661016949152536,27.39830508474576,37.74576271186444,0.6708667461808574,0.3728813559322034,0.1864406779661017,EN-Alto-1,en-alto-1_breathy_innocence_breathy_group_0001
MFA,32,35,27,0.84375,0.7714285714285715,65.11111111111116,41.51851851851851,53.31481481481483,92.48148148148151,0.7057191547434557,0.4074074074074074,0.2962962962962963,EN-Alto-1,en-alto-1_breathy_innocence_breathy_group_0002
MFA,25,25,18,0.72,0.72,126.88888888888891,93.44444444444446,110.16666666666669,164.99999999999994,0.5901473465363298,0.5,0.3888888888888889,EN-Alto-1,en-alto-1_breathy_innocence_breathy_group_0003
MFA,31,33,24,0.7741935483870968,0.7272727272727273,43.333333333333336,41.41666666666671,42.37500000000002,60.41666666666661,0.6304119595084925,0.5416666666666666,0.25,EN-Alto-1,en-alto-1_breathy_innocence_breathy_group_0004
MFA,20,22,17,0.85,0.7727272727272727,137.29411764705878,80.41176470588232,108.85294117647057,191.7058823529412,0.5867947947445914,0.6470588235294118,0.29411764705882354,EN-Alto-1,en-alto-1_breathy_innocence_breathy_group_0005
MFA,33,32,29,0.8787878787878788,0.90625,112.7241379310344,72.65517241379305,92.6896551724137,167.93103448275846,0.5480901993131699,0.5517241379310345,0.20689655172413793,EN-Alto-1,en-alto-1_breathy_innocence_breathy_group_0006
MFA,28,29,28,1.0,0.9655172413793104,35.17857142857145,19.821428571428594,27.50000000000002,49.28571428571428,0.6802963273845684,0.4642857142857143,0.14285714285714285,EN-Alto-1,en-alto-1_breathy_innocence_breathy_group_0007
MFA,53,54,48,0.9056603773584906,0.8888888888888888,40.666666666666664,38.312500000000036,39.48958333333334,69.39583333333333,0.5777441277919412,0.6458333333333334,0.2916666666666667,EN-Alto-1,en-alto-1_breathy_innocence_breathy_group_0008
MFA,54,54,53,0.9814814814814815,0.9814814814814815,29.358490566037773,31.96226415094345,30.660377358490614,53.39622641509445,0.7035971001861127,0.41509433962264153,0.16981132075471697,EN-Alto-1,en-alto-1_breathy_innocence_breathy_group_0009
MFA,16,18,9,0.5625,0.5,80.88888888888886,80.99999999999997,80.94444444444441,91.22222222222223,0.7506007449730056,0.3333333333333333,0.2222222222222222,EN-Alto-1,en-alto-1_breathy_innocence_breathy_group_0010
MFA,43,44,34,0.7906976744186046,0.7727272727272727,115.76470588235279,112.44117647058823,114.1029411764705,210.3235294117646,0.5534240883020205,0.5882352941176471,0.4117647058823529,EN-Alto-1,en-alto-1_breathy_innocence_breathy_group_0011
MFA,28,31,20,0.7142857142857143,0.6451612903225806,159.05000000000004,209.55000000000004,184.30000000000004,236.50000000000017,0.8042618243426223,0.25,0.25,EN-Alto-1,en-alto-1_breathy_innocence_breathy_group_0012
MFA,33,33,24,0.7272727272727273,0.7272727272727273,173.2916666666667,96.62500000000001,134.95833333333334,251.75,0.6052549195809452,0.5,0.375,EN-Alto-1,en-alto-1_breathy_innocence_breathy_group_0013
MFA,53,53,51,0.9622641509433962,0.9622641509433962,29.098039215686292,32.92156862745096,31.00980392156863,53.90196078431378,0.7363944121289248,0.29411764705882354,0.09803921568627451,EN-Alto-1,en-alto-1_breathy_innocence_control_group_0000
MFA,60,63,59,0.9833333333333333,0.9365079365079365,21.932203389830537,19.23728813559325,20.584745762711893,34.59322033898305,0.6892740012987413,0.3559322033898305,0.1016949152542373,EN-Alto-1,en-alto-1_breathy_innocence_control_group_0001
MFA,32,34,30,0.9375,0.8823529411764706,34.8666666666667,32.5,33.68333333333336,58.566666666666634,0.7165299224599353,0.4666666666666667,0.23333333333333334,EN-Alto-1,en-alto-1_breathy_innocence_control_group_0002
MFA,25,25,15,0.6,0.6,217.5999999999999,209.93333333333345,213.76666666666668,231.13333333333333,0.5342272794245877,0.8,0.6666666666666666,EN-Alto-1,en-alto-1_breathy_innocence_control_group_0003
MFA,30,32,25,0.8333333333333334,0.78125,57.640000000000036,89.68000000000008,73.66000000000005,128.84000000000006,0.6363347934249144,0.6,0.2,EN-Alto-1,en-alto-1_breathy_innocence_control_group_0004
MFA,19,22,15,0.7894736842105263,0.6818181818181818,229.86666666666662,94.66666666666666,162.26666666666662,300.6666666666667,0.5948864629502941,0.6,0.4,EN-Alto-1,en-alto-1_breathy_innocence_control_group_0005
MFA,32,32,27,0.84375,0.84375,84.99999999999991,78.14814814814808,81.574074074074,152.92592592592592,0.64676884444971,0.6296296296296297,0.3333333333333333,EN-Alto-1,en-alto-1_breathy_innocence_control_group_0006
MFA,28,28,28,1.0,1.0,37.142857142857146,30.178571428571434,33.660714285714285,61.821428571428676,0.6860659666789809,0.32142857142857145,0.17857142857142858,EN-Alto-1,en-alto-1_breathy_innocence_control_group_0007
MFA,53,54,49,0.9245283018867925,0.9074074074074074,30.163265306122383,29.857142857142794,30.010204081632594,49.7346938775509,0.7132554465174517,0.3877551020408163,0.22448979591836735,EN-Alto-1,en-alto-1_breathy_innocence_control_group_0008
MFA,54,53,53,0.9814814814814815,1.0,17.77358490566034,16.584905660377363,17.179245283018847,28.28301886792455,0.7825071105270995,0.2641509433962264,0.07547169811320754,EN-Alto-1,en-alto-1_breathy_innocence_control_group_0009
MFA,16,18,16,1.0,0.8888888888888888,127.68750000000003,127.62500000000003,127.65625000000003,240.93750000000009,0.7510295700106241,0.375,0.125,EN-Alto-1,en-alto-1_breathy_innocence_control_group_0010
MFA,42,44,36,0.8571428571428571,0.8181818181818182,104.05555555555559,95.58333333333331,99.81944444444446,179.75000000000009,0.6167200883004464,0.4722222222222222,0.3055555555555556,EN-Alto-1,en-alto-1_breathy_innocence_control_group_0011
MFA,28,31,23,0.8214285714285714,0.7419354838709677,143.69565217391303,51.34782608695662,97.52173913043482,188.34782608695664,0.6885007310440874,0.30434782608695654,0.30434782608695654,EN-Alto-1,en-alto-1_breathy_innocence_control_group_0012
MFA,33,31,32,0.9696969696969697,1.032258064516129,63.093750000000085,89.78125000000009,76.43750000000009,137.5000000000001,0.5919965573313449,0.53125,0.34375,EN-Alto-1,en-alto-1_breathy_innocence_control_group_0013
MFA,54,50,53,0.9814814814814815,1.06,17.773584905660442,14.698113207547202,16.235849056603822,26.811320754717006,0.7290934055319456,0.2830188679245283,0.05660377358490566,EN-Alto-1,en-alto-1_breathy_innocence_paired_speech_group_0000
MFA,61,61,61,1.0,1.0,16.22950819672128,11.80327868852456,14.016393442622922,23.114754098360592,0.7467645394746253,0.16393442622950818,0.03278688524590164,EN-Alto-1,en-alto-1_breathy_innocence_paired_speech_group_0001
MFA,32,32,32,1.0,1.0,9.062500000000004,10.625625000000014,9.844062500000007,15.938125000000012,0.8167783941956734,0.125,0.0625,EN-Alto-1,en-alto-1_breathy_innocence_paired_speech_group_0002
MFA,25,24,25,1.0,1.0416666666666667,15.200000000000037,21.24000000000002,18.220000000000027,30.840000000000053,0.7158115238093287,0.32,0.08,EN-Alto-1,en-alto-1_breathy_innocence_paired_speech_group_0003
MFA,31,31,31,1.0,1.0,9.806451612903226,23.06451612903225,16.435483870967737,30.677419354838726,0.7809696726989708,0.2903225806451613,0.06451612903225806,EN-Alto-1,en-alto-1_breathy_innocence_paired_speech_group_0004
MFA,20,20,20,1.0,1.0,12.0,12.0,12.0,21.999999999999996,0.788151176309071,0.25,0.0,EN-Alto-1,en-alto-1_breathy_innocence_paired_speech_group_0005
MFA,32,30,32,1.0,1.0666666666666667,15.968749999999982,17.124999999999968,16.54687499999998,21.84374999999995,0.7501019301086085,0.25,0.03125,EN-Alto-1,en-alto-1_breathy_innocence_paired_speech_group_0006
MFA,28,27,28,1.0,1.037037037037037,18.928571428571413,14.071428571428584,16.499999999999996,26.28571428571431,0.7730841748476974,0.14285714285714285,0.07142857142857142,EN-Alto-1,en-alto-1_breathy_innocence_paired_speech_group_0007
MFA,53,52,53,1.0,1.0192307692307692,14.283018867924497,12.28301886792449,13.283018867924497,20.943396226415143,0.7648424271120244,0.2641509433962264,0.018867924528301886,EN-Alto-1,en-alto-1_breathy_innocence_paired_speech_group_0008
MFA,53,52,53,1.0,1.0192307692307692,12.415094339622684,14.981132075471754,13.698113207547221,22.264150943396345,0.7656081595157461,0.24528301886792453,0.018867924528301886,EN-Alto-1,en-alto-1_breathy_innocence_paired_speech_group_0009
MFA,16,16,16,1.0,1.0,12.187500000000004,7.812499999999992,9.999999999999998,18.374999999999993,0.7881386114978649,0.125,0.0625,EN-Alto-1,en-alto-1_breathy_innocence_paired_speech_group_0010
MFA,44,42,44,1.0,1.0476190476190477,13.772727272727222,14.727272727272696,14.24999999999996,24.818181818181856,0.7553160780360724,0.29545454545454547,0.045454545454545456,EN-Alto-1,en-alto-1_breathy_innocence_paired_speech_group_0011
MFA,28,28,28,1.0,1.0,10.107142857142872,17.607142857142872,13.857142857142867,26.142857142857157,0.8143053191126197,0.21428571428571427,0.03571428571428571,EN-Alto-1,en-alto-1_breathy_innocence_paired_speech_group_0012
MFA,32,30,32,1.0,1.0666666666666667,16.968749999999996,14.093749999999982,15.531249999999991,21.62500000000004,0.7162109906333665,0.28125,0.03125,EN-Alto-1,en-alto-1_breathy_innocence_paired_speech_group_0013
MFA,43,45,40,0.9302325581395349,0.8888888888888888,57.12500000000004,51.65000000000002,54.38750000000003,93.5249999999999,0.565533591384799,0.55,0.35,EN-Alto-1,en-alto-1_breathy_let_it_go_breathy_group_0000
MFA,68,67,66,0.9705882352941176,0.9850746268656716,43.969696969696976,62.3181818181819,53.14393939393944,91.95454545454551,0.6096183397836069,0.48484848484848486,0.2727272727272727,EN-Alto-1,en-alto-1_breathy_let_it_go_breathy_group_0001
MFA,36,38,32,0.8888888888888888,0.8421052631578947,40.093750000000014,50.65625000000004,45.37500000000003,74.06250000000011,0.6596126851532931,0.375,0.21875,EN-Alto-1,en-alto-1_breathy_let_it_go_breathy_group_0002
MFA,47,46,43,0.9148936170212766,0.9347826086956522,39.16279069767441,32.62790697674414,35.895348837209276,58.627906976744185,0.7005597868010477,0.4883720930232558,0.18604651162790697,EN-Alto-1,en-alto-1_breathy_let_it_go_breathy_group_0003
MFA,20,20,19,0.95,0.95,52.31578947368416,36.7894736842105,44.55263157894734,83.1052631578948,0.6855660761639362,0.47368421052631576,0.21052631578947367,EN-Alto-1,en-alto-1_breathy_let_it_go_breathy_group_0004
MFA,30,28,28,0.9333333333333333,1.0,9.321428571428575,36.67857142857143,23.000000000000004,43.00000000000011,0.7837247122615107,0.17857142857142858,0.10714285714285714,EN-Alto-1,en-alto-1_breathy_let_it_go_breathy_group_0005
MFA,32,32,18,0.5625,0.5625,113.72222222222214,54.222222222222236,83.97222222222219,116.38888888888884,0.5217075447384188,0.5555555555555556,0.5,EN-Alto-1,en-alto-1_breathy_let_it_go_breathy_group_0006
MFA,44,43,40,0.9090909090909091,0.9302325581395349,37.67499999999994,47.79999999999993,42.73749999999994,65.97500000000002,0.6044748265169172,0.675,0.3,EN-Alto-1,en-alto-1_breathy_let_it_go_control_group_0000
MFA,68,67,66,0.9705882352941176,0.9850746268656716,31.39393939393936,38.621212121212125,35.00757575757575,61.984848484848435,0.6755951919827484,0.4696969696969697,0.21212121212121213,EN-Alto-1,en-alto-1_breathy_let_it_go_control_group_0001
MFA,35,37,35,1.0,0.9459459459459459,38.285714285714334,50.142857142857146,44.214285714285744,84.88571428571422,0.7232020980618443,0.37142857142857144,0.17142857142857143,EN-Alto-1,en-alto-1_breathy_let_it_go_control_group_0002
MFA,48,45,43,0.8958333333333334,0.9555555555555556,42.00000000000001,37.093023255813975,39.546511627906995,68.62790697674421,0.6512864876317458,0.4883720930232558,0.18604651162790697,EN-Alto-1,en-alto-1_breathy_let_it_go_control_group_0003
MFA,19,20,13,0.6842105263157895,0.65,244.92307692307696,303.1538461538462,274.03846153846155,532.6923076923078,0.5728202031575648,0.6923076923076923,0.5384615384615384,EN-Alto-1,en-alto-1_breathy_let_it_go_control_group_0004
MFA,30,28,25,0.8333333333333334,0.8928571428571429,18.75999999999995,33.52,26.139999999999972,42.03999999999992,0.7163362249436983,0.36,0.12,EN-Alto-1,en-alto-1_breathy_let_it_go_control_group_0005
MFA,32,31,13,0.40625,0.41935483870967744,84.15384615384612,90.00000000000006,87.0769230769231,136.92307692307693,0.5498075110394586,0.7692307692307693,0.5384615384615384,EN-Alto-1,en-alto-1_breathy_let_it_go_control_group_0006
MFA,44,43,44,1.0,1.0232558139534884,18.27272727272729,15.72727272727276,17.000000000000025,28.181818181818223,0.7043188149678575,0.36363636363636365,0.022727272727272728,EN-Alto-1,en-alto-1_breathy_let_it_go_paired_speech_group_0000
MFA,69,67,68,0.9855072463768116,1.0149253731343284,23.058823529411804,23.94117647058826,23.500000000000032,34.00000000000003,0.6540907930697523,0.38235294117647056,0.1323529411764706,EN-Alto-1,en-alto-1_breathy_let_it_go_paired_speech_group_0001
MFA,35,37,32,0.9142857142857143,0.8648648648648649,46.874999999999986,55.687499999999986,51.281249999999986,79.06250000000006,0.5859581952632902,0.5,0.25,EN-Alto-1,en-alto-1_breathy_let_it_go_paired_speech_group_0002
MFA,48,45,46,0.9583333333333334,1.0222222222222221,15.739130434782654,12.130434782608733,13.934782608695691,24.130434782608724,0.7359276524866217,0.30434782608695654,0.043478260869565216,EN-Alto-1,en-alto-1_breathy_let_it_go_paired_speech_group_0003
MFA,20,20,20,1.0,1.0,17.000000000000018,15.500000000000034,16.25000000000002,27.50000000000003,0.7109456725120422,0.3,0.1,EN-Alto-1,en-alto-1_breathy_let_it_go_paired_speech_group_0004
MFA,28,28,27,0.9642857142857143,0.9642857142857143,15.333333333333355,28.66666666666669,22.00000000000002,36.29629629629633,0.7022313600847375,0.3333333333333333,0.14814814814814814,EN-Alto-1,en-alto-1_breathy_let_it_go_paired_speech_group_0005
MFA,31,31,30,0.967741935483871,0.967741935483871,14.133333333333319,13.399999999999972,13.766666666666646,18.066666666666706,0.7487159390906265,0.23333333333333334,0.0,EN-Alto-1,en-alto-1_breathy_let_it_go_paired_speech_group_0006
MFA,19,19,16,0.8421052631578947,0.8421052631578947,263.31250000000006,222.56249999999997,242.93749999999997,463.125,0.46156032763233923,0.75,0.6875,EN-Alto-1,en-alto-1_breathy_safe_and_sound_breathy_group_0009
MFA,27,27,25,0.9259259259259259,0.9259259259259259,127.2,68.80000000000005,98.00000000000001,174.40000000000003,0.6300230220574593,0.56,0.48,EN-Alto-1,en-alto-1_breathy_safe_and_sound_breathy_group_0012
MFA,57,56,55,0.9649122807017544,0.9821428571428571,99.43636363636367,114.63636363636367,107.03636363636367,201.4181818181818,0.5959866269261191,0.5636363636363636,0.36363636363636365,EN-Alto-1,en-alto-1_breathy_safe_and_sound_control_group_0001
MFA,28,26,27,0.9642857142857143,1.0384615384615385,119.25925925925922,46.925925925925895,83.09259259259255,140.40740740740733,0.6600467956711255,0.5185185185185185,0.2222222222222222,EN-Alto-1,en-alto-1_breathy_safe_and_sound_control_group_0002
MFA,56,55,56,1.0,1.018181818181818,33.78571428571427,36.23214285714281,35.00892857142854,53.23214285714279,0.6791997050478761,0.44642857142857145,0.2857142857142857,EN-Alto-1,en-alto-1_breathy_safe_and_sound_control_group_0007
MFA,17,16,11,0.6470588235294118,0.6875,211.0909090909091,235.8181818181818,223.4545454545454,391.8181818181819,0.4494489314248937,0.9090909090909091,0.6363636363636364,EN-Alto-1,en-alto-1_breathy_safe_and_sound_control_group_0008
MFA,16,16,15,0.9375,0.9375,95.39999999999995,72.13333333333325,83.76666666666661,159.39999999999998,0.7529003354571365,0.3333333333333333,0.26666666666666666,EN-Alto-1,en-alto-1_breathy_safe_and_sound_control_group_0010
MFA,24,23,21,0.875,0.9130434782608695,124.19047619047619,102.23809523809517,113.2142857142857,171.38095238095238,0.659537248007929,0.42857142857142855,0.2857142857142857,EN-Alto-1,en-alto-1_breathy_safe_and_sound_control_group_0011
MFA,26,28,21,0.8076923076923077,0.75,97.57142857142853,100.38095238095241,98.97619047619048,188.52380952380955,0.6362064945840178,0.6666666666666666,0.38095238095238093,EN-Alto-1,en-alto-1_breathy_safe_and_sound_control_group_0012
MFA,21,19,19,0.9047619047619048,1.0,54.84210526315792,64.26315789473686,59.55263157894739,103.10526315789477,0.6137968669234685,0.7368421052631579,0.3684210526315789,EN-Alto-1,en-alto-1_breathy_safe_and_sound_control_group_0013
MFA,29,26,28,0.9655172413793104,1.0769230769230769,15.5357142857143,28.57142857142855,22.053571428571427,33.89285714285715,0.6875665514503985,0.35714285714285715,0.14285714285714285,EN-Alto-1,en-alto-1_breathy_safe_and_sound_paired_speech_group_0002
MFA,25,25,25,1.0,1.0,21.28,19.72000000000001,20.50000000000001,26.439999999999976,0.781881470834911,0.24,0.08,EN-Alto-1,en-alto-1_breathy_safe_and_sound_paired_speech_group_0004
MFA,40,41,35,0.875,0.8536585365853658,141.8285714285715,149.14285714285703,145.48571428571424,276.0000000000001,0.5162505010098247,0.6857142857142857,0.4,EN-Alto-1,en-alto-1_breathy_sleepyhead_breathy_group_0000
MFA,41,43,40,0.975609756097561,0.9302325581395349,36.04999999999994,31.02499999999993,33.53749999999994,52.975,0.7687767028659239,0.175,0.125,EN-Alto-1,en-alto-1_breathy_sleepyhead_breathy_group_0001
MFA,37,31,27,0.7297297297297297,0.8709677419354839,175.3333333333334,176.55555555555554,175.9444444444445,333.2962962962964,0.5791870230167679,0.6296296296296297,0.48148148148148145,EN-Alto-1,en-alto-1_breathy_sleepyhead_breathy_group_0003
MFA,62,65,62,1.0,0.9538461538461539,37.774193548387025,31.741935483870986,34.758064516129004,53.90322580645168,0.7151570821384314,0.3709677419354839,0.1935483870967742,EN-Alto-1,en-alto-1_breathy_sleepyhead_breathy_group_0004
MFA,41,43,40,0.975609756097561,0.9302325581395349,33.3,36.25000000000004,34.77500000000002,58.10000000000001,0.7044433328158518,0.35,0.2,EN-Alto-1,en-alto-1_breathy_sleepyhead_breathy_group_0005
MFA,61,58,48,0.7868852459016393,0.8275862068965517,136.45833333333331,135.25000000000003,135.85416666666666,246.12500000000014,0.592341257891473,0.5208333333333334,0.2916666666666667,EN-Alto-1,en-alto-1_breathy_sleepyhead_breathy_group_0006
MFA,30,31,29,0.9666666666666667,0.9354838709677419,25.275862068965537,27.41379310344832,26.34482758620693,40.00000000000001,0.7366106812600369,0.3103448275862069,0.1724137931034483,EN-Alto-1,en-alto-1_breathy_sleepyhead_breathy_group_0007
MFA,38,40,38,1.0,0.95,18.15789473684207,17.894736842105225,18.026315789473646,29.73684210526308,0.7426383193106654,0.34210526315789475,0.07894736842105263,EN-Alto-1,en-alto-1_breathy_sleepyhead_breathy_group_0008
MFA,30,27,29,0.9666666666666667,1.0740740740740742,62.86206896551715,50.5172413793103,56.68965517241373,103.58620689655169,0.6901346136055186,0.3448275862068966,0.2413793103448276,EN-Alto-1,en-alto-1_breathy_sleepyhead_breathy_group_0009
MFA,46,47,40,0.8695652173913043,0.851063829787234,33.349999999999866,49.82499999999989,41.58749999999988,70.52499999999984,0.7090038619247401,0.35,0.25,EN-Alto-1,en-alto-1_breathy_sleepyhead_breathy_group_0010
MFA,30,30,30,1.0,1.0,63.733333333333334,81.63333333333338,72.68333333333335,125.63333333333335,0.6891933332130367,0.5,0.4,EN-Alto-1,en-alto-1_breathy_sleepyhead_breathy_group_0011
MFA,40,41,30,0.75,0.7317073170731707,165.80000000000015,77.4333333333335,121.61666666666684,170.56666666666692,0.669991055945593,0.4,0.13333333333333333,EN-Alto-1,en-alto-1_breathy_sleepyhead_control_group_0000
MFA,41,42,41,1.0,0.9761904761904762,29.3658536585366,32.780487804878106,31.07317073170735,55.60975609756101,0.7580542814173328,0.2926829268292683,0.12195121951219512,EN-Alto-1,en-alto-1_breathy_sleepyhead_control_group_0001
MFA,33,36,25,0.7575757575757576,0.6944444444444444,76.88000000000007,52.84000000000006,64.86000000000007,109.24000000000011,0.7069317700110821,0.48,0.32,EN-Alto-1,en-alto-1_breathy_sleepyhead_control_group_0002
MFA,38,30,30,0.7894736842105263,1.0,173.66666666666666,204.39999999999998,189.0333333333333,366.8666666666667,0.5205279929530874,0.6,0.6,EN-Alto-1,en-alto-1_breathy_sleepyhead_control_group_0003
MFA,62,63,61,0.9838709677419355,0.9682539682539683,55.31147540983606,39.37704918032789,47.344262295081975,74.65573770491808,0.6830958458691179,0.45901639344262296,0.2786885245901639,EN-Alto-1,en-alto-1_breathy_sleepyhead_control_group_0004
MFA,41,43,36,0.8780487804878049,0.8372093023255814,20.472222222222204,35.5277777777778,28.000000000000004,44.222222222222314,0.7625237234729461,0.2777777777777778,0.16666666666666666,EN-Alto-1,en-alto-1_breathy_sleepyhead_control_group_0005
MFA,61,59,52,0.8524590163934426,0.8813559322033898,112.94230769230778,95.46153846153844,104.20192307692311,188.75,0.5865648100026524,0.5,0.2692307692307692,EN-Alto-1,en-alto-1_breathy_sleepyhead_control_group_0006
MFA,30,33,30,1.0,0.9090909090909091,19.100000000000033,24.96666666666673,22.03333333333338,35.93333333333346,0.7599760502985264,0.26666666666666666,0.06666666666666667,EN-Alto-1,en-alto-1_breathy_sleepyhead_control_group_0007
MFA,39,40,39,1.0,0.975,14.717948717948744,16.820512820512842,15.769230769230793,23.641025641025763,0.7657879373268114,0.3076923076923077,0.0,EN-Alto-1,en-alto-1_breathy_sleepyhead_control_group_0008
MFA,30,29,28,0.9333333333333333,0.9655172413793104,34.321428571428605,43.39214285714288,38.856785714285756,73.35642857142865,0.7299223166433307,0.42857142857142855,0.21428571428571427,EN-Alto-1,en-alto-1_breathy_sleepyhead_control_group_0009
MFA,46,47,41,0.8913043478260869,0.8723404255319149,44.24390243902441,44.878048780487774,44.56097560975609,68.53658536585365,0.6341624058407334,0.3902439024390244,0.17073170731707318,EN-Alto-1,en-alto-1_breathy_sleepyhead_control_group_0010
MFA,30,30,29,0.9666666666666667,0.9666666666666667,71.17241379310339,90.10344827586202,80.63793103448269,131.68965517241375,0.65767941769604,0.5517241379310345,0.4482758620689655,EN-Alto-1,en-alto-1_breathy_sleepyhead_control_group_0011
MFA,40,39,33,0.825,0.8461538461538461,71.33333333333323,86.21212121212129,78.77272727272725,148.2727272727272,0.4974405045774037,0.7878787878787878,0.3939393939393939,EN-Alto-1,en-alto-1_breathy_sleepyhead_paired_speech_group_0000
MFA,41,41,41,1.0,1.0,18.390243902438993,14.829268292682903,16.609756097560947,26.682926829268265,0.763607966777751,0.2926829268292683,0.04878048780487805,EN-Alto-1,en-alto-1_breathy_sleepyhead_paired_speech_group_0001
MFA,35,34,35,1.0,1.0294117647058822,13.028571428571407,16.28571428571429,14.657142857142848,18.22857142857141,0.7519721483528603,0.22857142857142856,0.08571428571428572,EN-Alto-1,en-alto-1_breathy_sleepyhead_paired_speech_group_0002
MFA,61,61,61,1.0,1.0,14.131147540983603,16.590163934426243,15.360655737704924,20.852459016393492,0.7460503308248084,0.29508196721311475,0.06557377049180328,EN-Alto-1,en-alto-1_breathy_sleepyhead_paired_speech_group_0004
MFA,61,55,57,0.9344262295081968,1.0363636363636364,46.263157894736786,52.754385964912274,49.508771929824526,89.8947368421052,0.6421959027736955,0.47368421052631576,0.17543859649122806,EN-Alto-1,en-alto-1_breathy_sleepyhead_paired_speech_group_0006
MFA,29,27,29,1.0,1.0740740740740742,23.65517241379308,21.241379310344815,22.44827586206895,41.03448275862069,0.7899164288529373,0.13793103448275862,0.13793103448275862,EN-Alto-1,en-alto-1_breathy_sleepyhead_paired_speech_group_0009
MFA,46,44,46,1.0,1.0454545454545454,26.54347826086954,30.304347826086936,28.42391304347823,47.108695652173985,0.6903863230387871,0.2608695652173913,0.1956521739130435,EN-Alto-1,en-alto-1_breathy_sleepyhead_paired_speech_group_0010
MFA,30,28,30,1.0,1.0714285714285714,24.333333333333325,22.000000000000004,23.16666666666667,37.66666666666664,0.7592911182384868,0.36666666666666664,0.2,EN-Alto-1,en-alto-1_breathy_sleepyhead_paired_speech_group_0011
MFA,32,32,30,0.9375,0.9375,55.03333333333329,40.90000000000005,47.96666666666667,71.06666666666683,0.6642202782287423,0.4666666666666667,0.3,EN-Alto-1,en-alto-1_breathy_someday_or_oneday_breathy_group_0000
